Ids,Sentiment,Sarcasm,Vulgar,Abuse,Target,OCR
Hindi_image_2341.jpg,Negative,Sarcastic,Non Vulgar,Abusive,Political,"Mere 2 achievements

Chutiyon ko Bhakt banaya
Bhakton ko Chutiya banaya"
Hindi_image_2342.jpg,Neutral,Sarcastic,Non Vulgar,Abusive,Individual,"Mera naam hai Chutiya ...
aachoon aachoon ki khadi karta hoon main khatiya"
Hindi_image_2344.jpg,Negative,Sarcastic,Non Vulgar,Abusive,None,"Dekho

AA gaya chutiya wapas"
Hindi_image_2345.jpg,Positive,Non-Sarcastic,Non Vulgar,Abusive,None,Ye sab sirf Memes hai Chutiya mat bano Mehnat kro din raat Al gaya bhaad mai Alse aage badhna hai
Hindi_image_2346.jpg,Negative,Sarcastic,Non Vulgar,Abusive,Individual,"SHAREER ME VITAMIN CHU
KI KAMI KI WAJAH SE

Chutiya Kaatna

ISKA CHUTIYA KAATNA PADA"
Hindi_image_2347.jpg,Negative,Sarcastic,Non Vulgar,Abusive,None,Tum toh humko chutiya hi samajh rahe ho
Hindi_image_2348.jpg,Negative,Non-Sarcastic,Non Vulgar,Abusive,None,CHU*@YA HAI!
Hindi_image_2349.jpg,Neutral,Sarcastic,Non Vulgar,Abusive,Individual,"I have 2 sides

khelo India se

MPL se chutiya

jagrut karna

&

banana"
Hindi_image_235.jpg,Negative,Sarcastic,Non Vulgar,Non-abusive,Individual,"haan haan

Mai hi hu jisne aaj tk kisi
ladki ko touch bhi nhi kiya"
Hindi_image_2350.jpg,Negative,Sarcastic,Non Vulgar,Abusive,None,"My Ex -

Happy anniversary
Me -

Matlab ?? Kis baat ki anniversary?

Pura ek saal ho gaye tera chutiya kaate"
Hindi_image_2351.jpg,Negative,Sarcastic,Non Vulgar,Abusive,None,"THINKS I AM
LOOKING SO COOL

ENDS UP BEING A
""CHUTIYA"""
Hindi_image_2354.jpg,Negative,Sarcastic,Non Vulgar,Abusive,None,"Girls After 21 Day Lockdown-

Tujhe Kaise 21 Din Chutiya Banaya
Boys After 21 Day Lockdown-

Kya Mila Tere Ko Apun Ka
Chutiya Kat ke ?"
Hindi_image_2355.jpg,Negative,Sarcastic,Non Vulgar,Abusive,Individual,Papa Ko Lagta Hai Ham Chutiya Hai
Hindi_image_2357.jpg,Neutral,Sarcastic,Vulgar,Abusive,None,chutiya chut
Hindi_image_2358.jpg,Negative,Sarcastic,Non Vulgar,Abusive,Individual,"Chutiya hai tu

aditya shekhawat hai tu"
Hindi_image_2359.jpg,Negative,Sarcastic,Non Vulgar,Abusive,Individual,"Ghutiya hall yeh Important nahl,
hamara ladka hai yeh important hai

Aapka hai to kagaz dikhayie"
Hindi_image_236.jpg,Negative,Non-Sarcastic,Non Vulgar,Abusive,Individual,लिख के लेले तू चूतिया हैl Mahatma gandhi
Hindi_image_2361.jpg,Negative,Sarcastic,Non Vulgar,Abusive,Social Sub-groups,"Saala Hindustan mein jab tak

facebook

hai


""Log Chutiya Bante Rahenge"""
Hindi_image_2362.jpg,Positive,Sarcastic,Non Vulgar,Abusive,Social Sub-groups,"EVERY CHUTIYA THAT OWN A SLR

HAS THIS TYPE OF PICTURE"
Hindi_image_2364.jpg,Negative,Sarcastic,Non Vulgar,Abusive,Political,"O teri !!
ye to mujhse bhi bada
chutiya nikla ..."
Hindi_image_2366.jpg,Positive,Sarcastic,Non Vulgar,Abusive,Gender,"Aadami Ch'tiya
Hai
Kuch Bhi Chahata
Hai"
Hindi_image_2367.jpg,Neutral,Non-Sarcastic,Non Vulgar,Abusive,Political,"बोलो पेंसिल

पेंसिल

अच्छे दिन कैंसिल

%%$$##

DAILY

DI

राल्स गौँदी की गलती से नहीं साएगे ऊच्छे दिन उनका
पेसिन नोलन बना अच्छे दिन ना आने का कारण"
Hindi_image_2368.jpg,Negative,Sarcastic,Non Vulgar,Abusive,Individual,"Rohit bharti
chutiya hain

Rohit bharti
akhand chutiya

hain"
Hindi_image_237.jpg,Neutral,Sarcastic,Non Vulgar,Non-abusive,Individual,Sachin ko lappu bana diya 
Hindi_image_2371.jpg,Positive,Sarcastic,Non Vulgar,Abusive,None,When My Best Friend was Born!! Ye chutiya Hi Banega
Hindi_image_2374.jpg,Negative,Sarcastic,Non Vulgar,Abusive,None,Bade Log chutiya Lote Hain
Hindi_image_2375.jpg,Negative,Non-Sarcastic,Non Vulgar,Abusive,Social Sub-groups,CHETAN chutiya hai!
Hindi_image_2376.jpg,Positive,Sarcastic,Non Vulgar,Abusive,None,"CHUTIYA BANAYA !!

BADA MAZAA AAYA !!"
Hindi_image_2377.jpg,Negative,Sarcastic,Non Vulgar,Abusive,Individual,"DEKH KYA RHA HAI

TERE JAISA CHUTIYA NHI HU
"
Hindi_image_238.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,Individual,"Giorgia Meloni



@GiorgiaMeloni
Congratulations to @narendramodi on the new electoral victory
and my warmest wishes for good work. Certain that we will
continue to work together to strengthen the friendship that
unites Italy and India and consolidate cooperation on the
various issues that bind us, for the well-being of our Nations
and our peoples.

Aurat Sirf Apne Pasandida Mard Ke
Jeetne Ki Hi Khushi Manati Hai"
Hindi_image_2384.jpg,Negative,Sarcastic,Non Vulgar,Abusive,Individual,"DEKH BHAI ANKIT

TUM CHUTIYA TO HAI HI
WO BHI AKHAND WALA"
Hindi_image_2388.jpg,Negative,Sarcastic,Non Vulgar,Abusive,None,"Chutiya Hai Ye Important Nahi Hai
Hamara Ladka Hai ye Important Hai"
Hindi_image_2389.jpg,Positive,Sarcastic,Non Vulgar,Abusive,None,"TELL HIM YOU'RE NOT FROM
DELHI

""CHUTIYA HE KYA?"""
Hindi_image_2392.jpg,Positive,Sarcastic,Non Vulgar,Abusive,Individual,Me Chutiya hu
Hindi_image_2394.jpg,Positive,Sarcastic,Non Vulgar,Abusive,Individual,"Kyunki main chutiya hun
mera dimag chutiya hai"
Hindi_image_2396.jpg,Negative,Non-Sarcastic,Vulgar,Abusive,National Origin,"peak indian humour

teri maa ch*d dunga
ra*n
pakistan ka baap india
bkl
mc"
Hindi_image_2397.jpg,Negative,Non-Sarcastic,Non Vulgar,Abusive,National Origin,"bts
chutiya hai

chup bsdk
bts is lobb

BTS NOT ALLOWED"
Hindi_image_2398.jpg,Neutral,Sarcastic,Vulgar,Non-abusive,Individual,"Mera Naam Hai Ibu
Hatela ... Maa Meri
Chuadail ki beti,
Baap Mera Shaitan
Ka Chela ...
Khayega Kela?
"
Hindi_image_240.jpg,Negative,Non-Sarcastic,Vulgar,Non-abusive,Individual,"*Evertime after watching chota
bheem*

Ab mai gyaan chodunga"
Hindi_image_241.jpg,Positive,Non-Sarcastic,Non Vulgar,Non-abusive,Individual,"Ek aurat sirf apne pasandita mard
ke liye khudko badalti hai"
Hindi_image_242.jpg,Neutral,Non-Sarcastic,Non Vulgar,Non-abusive,Gender,"कोई भी
Girl
Boy ki
feeling

नही समज सकती"
Hindi_image_243.jpg,Negative,Non-Sarcastic,Vulgar,Abusive,None,"Sali bhen ki lodi
fuck you

miss


बिच ऐस्स निग्गा

मादरचोट"
Hindi_image_246.jpg,Negative,Sarcastic,Vulgar,Non-abusive,Social Sub-groups,Gareebi
Hindi_image_247.jpg,Negative,Sarcastic,Vulgar,Abusive,Individual,पट गयी तो बंदी नही पटी तो र... महात्मा गाँधी असली वाले Loha Singh
Hindi_image_25.jpg,Negative,Sarcastic,Vulgar,Abusive,Others,"पप्पू ने जिम जॉइन किया:
पप्पूः आज क्या मारू?
ट्रेनर: कल क्या मारा था।
पप्पू: मु ... ट् ... ठ!
ट्रेनर: गां .... ड मराले आज
भो ... सड़ी .... वाले
निकल यहाँ से !!!"
Hindi_image_250.jpg,Negative,Sarcastic,Vulgar,Abusive,Individual,तुम लोग इस्की पैंट उतार के रखो मैं आ रहा हूँ तेल लगाकर ~Horny Bapu
Hindi_image_251.jpg,Neutral,Sarcastic,Non Vulgar,Non-abusive,Individual,"Your POV on this ?

CHUTIYAPA

Maxtern
Sonakshi Sinha ki shaadi 5 saal se jyada
chale toh mera naam badal dena!"
Hindi_image_254.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,Social Sub-groups,"Ajeeb log hai
problem btao
toh ""uss bro""
karne lagte hai."
Hindi_image_258.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,Individual,Buri nazar wale tera muh kala
Hindi_image_26.jpg,Negative,Sarcastic,Vulgar,Abusive,Gender,"औरत : डॉ. साहब मेरे पति का लंग्ड
बहोत लंबा है, डालते है तो कलेजे को
लगता है.

डॉ. : तो क्या लं*्ड कटवाना ह ??

औरत : नही जी.

कलेजा उपर हो सकता है क्या?"
Hindi_image_261.jpg,Negative,Sarcastic,Vulgar,Abusive,Gender,"Atul mera doodh nhi pita hai,
is main Atul kya hai

Atul chutiya hai ,aap hume
mauka do PURA nichod
rakh denge"
Hindi_image_264.jpg,Negative,Sarcastic,Vulgar,Abusive,Individual,"Agar me is bande ka
L*nd chuste huye dikh
Jau toh hairaan mat
Ho jaana."
Hindi_image_267.jpg,Positive,Non-Sarcastic,Vulgar,Non-abusive,Others,भाई-chara
Hindi_image_273.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,None,"Raat ko soya nahi jata,
Subha utha nahi jata,
Din bhar jaga nahi jata
Ajeeb zindagi ho gyi hai."
Hindi_image_277.jpg,Neutral,Sarcastic,Non Vulgar,Non-abusive,Social Sub-groups,Chatt pe tehlne wala mausam aur chatt se kudnee wale halat 
Hindi_image_279.jpg,Positive,Non-Sarcastic,Non Vulgar,Non-abusive,Others,"Bachpan se hi trust
issues hai jisko
notebook deta tha
wo agle din chhutti
marr leta tha"
Hindi_image_28.jpg,Negative,Sarcastic,Vulgar,Abusive,Gender,"मदहोश मत करो खुद को किसी का हुस्न
देख कर ... मोहब्बत अगर चेहरे से होती तो
खुदा 'छेद' ना बनाता ....."
Hindi_image_281.jpg,Neutral,Sarcastic,Vulgar,Non-abusive,Others,"Jine Mera Dil Luteya oh ho

Mera Dost Mare Mutthiya ohho"
Hindi_image_282.jpg,Positive,Non-Sarcastic,Non Vulgar,Non-abusive,Individual,"Material ikhatta kam karo,
padho zyada.

Peace out!

Mahatma Gandhi"
Hindi_image_284.jpg,Negative,Non-Sarcastic,Vulgar,Non-abusive,Individual,Abey Meena bsdk ye kya kr diya
Hindi_image_286.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,Others,"Ek Tuhi Dhanwaan hai Gori

Baanki Sab Kangaal"
Hindi_image_287.jpg,Neutral,Non-Sarcastic,Non Vulgar,Non-abusive,None,"Wo daal bahut der tak Roti Rahi,
har Patta geela tha,
Saare Pakshi shaam ko Laut aaye,
Lekin ek pakshi kam tha."
Hindi_image_289.jpg,Neutral,Sarcastic,Non Vulgar,Non-abusive,Individual,"A. Sharma

100 47

212.77

c Dion Myers b Wellington Masakadza

GA

ROYAL G

STYLE

Naam Yaad Rakhna
Abhishek Sharma"
Hindi_image_29.jpg,Negative,Sarcastic,Vulgar,Abusive,Gender,ने लड़के को एक घड़ी गिफ्ट करी॰ लड़का यह घड़ी चू*्त की याद दिलाती है! से॰्क्सी है? लड़का : नहीं ढीली है ! भाग मादरचोद Il लड़की तुम्हारी मुझे लड़कीः लड़की
Hindi_image_295.jpg,Positive,Sarcastic,Vulgar,Abusive,Gender,"Agar 1 me 2 dale to
kya hota hai ...??

Ye to apki himmat hai, hamari
to ek se hi jaan,nikal jati hai

GANDHI"
Hindi_image_30.jpg,Negative,Sarcastic,Vulgar,Abusive,Gender,"फ थका हारा पति घर आते ही अप बीवी से, छ रोटी भी पकाई है या यूँ चू*त फैलाई है॰"" वीः कुछ आटा-्चावल भी लाये हो सिर्फ लं*्ड लटका कर आये हो| सब्ज़ी"
Hindi_image_301.jpg,Neutral,Non-Sarcastic,Vulgar,Non-abusive,Individual,"Tatti rhyming
Overacting

Sarcastic bandar
@Sarcasticbanda2

*le
Amit bhadana"
Hindi_image_302.jpg,Neutral,Non-Sarcastic,Non Vulgar,Non-abusive,Others,Har cheez apne waqt par achi lagti hai aur tum ho jo har waqt achi lagti ho @lamethoughts
Hindi_image_304.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,None,India me reh kar America ka sleep schedule follow karne ka ghamand hai. ४4Z olamethiautihits
Hindi_image_306.jpg,Positive,Sarcastic,Vulgar,Non-abusive,Gender,"Golu maine tujhe 9 mahine apne pet me rakha tha ...

Papa ne bhi to itne saal mujhe apne TATTO me rakho tha
wo to kuch nahi bolte mujhe ...

Karwa li na beizzati ... aur lele Golu se pange ..."
Hindi_image_307.jpg,Positive,Non-Sarcastic,Non Vulgar,Non-abusive,Social Sub-groups,"People be singing Ahaa tamatar bade mazedaar"" and then go and remove the tomato from the burger Clamethoughts"
Hindi_image_309.jpg,Neutral,Non-Sarcastic,Vulgar,Abusive,Others,"""Kesa he be मादRचोD
Aajkal Ashlil reels nhi bhejta
Sudhar gya kya"""
Hindi_image_312.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,Individual,"RMAT

REAU

IMOHDAKHTAR2.0

750 ग्राम/दिन se jyada लैटरिंग
karne pe 30% tax अनिवार्य

OPS"
Hindi_image_313.jpg,Positive,Non-Sarcastic,Non Vulgar,Non-abusive,None,IAMCUTEMEMER Hoshlyad nahi Chalo apni saar Gute pies mere hawaale kardo N
Hindi_image_315.jpg,Neutral,Sarcastic,Non Vulgar,Non-abusive,Others,Khud ki chhod ke dusri har me dost bana rakhe hai maine allamnethoughts city city
Hindi_image_317.jpg,Positive,Sarcastic,Vulgar,Non-abusive,Gender,"KHUSHI:
JAB BIWI PREGNANT HO.

DAR:
JAB GF PREGNANT HO.

CHODT

KHAUNF:
JAB DONO PREGNANT HO.

HADSA:

JAB PATA CHALE KI
TUM DONO KE BAAP NAHI HO."
Hindi_image_318.jpg,Neutral,Sarcastic,Non Vulgar,Non-abusive,Gender,"Ask a about his past relationship and he'll reply with ""thi ek"" e lamethought3 boy"
Hindi_image_32.jpg,Negative,Sarcastic,Vulgar,Abusive,Gender,अब इसमें मेरी कहां गलती है बताओ.. तरबूज़ वाली को बोला.... थोड़ी चोड़ी करके दिखाओ... अंदर सेलाल है क्या ? देखना है.. तरबूज फेंक के मारा भेन की लौड़ी ने
Hindi_image_320.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,National Origin,"Isbaar ye Olympic nahi chalra,
Ye circus chal raha hai"
Hindi_image_321.jpg,Neutral,Sarcastic,Non Vulgar,Non-abusive,Individual,"pablo.ahir replied to Deep Das

Isme sharn thi jo suieide krliya
wrna shubhashree sahoo toh
abhi bhi reel bna rhi h"
Hindi_image_322.jpg,Positive,Non-Sarcastic,Non Vulgar,Non-abusive,None,Delivery charges dekh kar bhook hee mar jati hai @lamethoughts
Hindi_image_324.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,Others,"Sirf Travelling?

18964R. WDMEA

LIFE.OF.STUDENT

Bhai Population Control Ke
Kaam Bhi Krti Hu"
Hindi_image_326.jpg,Negative,Non-Sarcastic,Vulgar,Non-abusive,Gender,Densogbave2moods GhlBiaafleasargeka Debbksle Gfga kskrkeDeasie eagenlaJitk@ saएskpantgclekiieb Sarcaडetoon
Hindi_image_327.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,Individual,"ZINGAAT FROM SAIRAT

ZINGAAT FROM DHADAK"
Hindi_image_328.jpg,Neutral,Sarcastic,Non Vulgar,Non-abusive,Social Sub-groups,"जब टांग खींचने वाले, टांग
दबाने लगें, तो समझ लेना"
Hindi_image_334.jpg,Negative,Non-Sarcastic,Vulgar,Abusive,Others,"When my friend cancell a
plan at last moment

my Reaction

Unofficial
Titu Mama

Bhosdika"
Hindi_image_335.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,Others,Itne toh mere fyaade bhi nahi hai jitna log utha lete hai @ lamethoughts
Hindi_image_337.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,Others,१५ August per crush ne teesri baar laddu lete hue dekh liya :) WlamemoLgntg
Hindi_image_34.jpg,Negative,Non-Sarcastic,Vulgar,Abusive,Gender,"प्पू :- कोई कंडोम दिखाना? वक्रेता : या फिर कोई इम्पोर्टेड? प्पू :- नहीं, कोई सस्ता और खुश्बु वाला है दे दो! डोम विक्रेता लौड़े पे अगरबत्ती का प्लास् वर लगा के चोद भोसड़ी केI कोहिनूर"
Hindi_image_340.jpg,Positive,Non-Sarcastic,Non Vulgar,Non-abusive,Individual,"Meri toh photos bhi acchi nahi aati, din acche kahan se aayenge Clamethoughts"
Hindi_image_342.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,None,"Khudki dukan khol kar khud hi saare kurkure, chips, chocolates khane ka sapna sapna hi reh gaya Wlanenoua7i"
Hindi_image_344.jpg,Positive,Sarcastic,Vulgar,Non-abusive,Others,Thodi si bhi expectations rakhu toh kismat mere muh pe marti hai rametiaiuunitE
Hindi_image_346.jpg,Neutral,Sarcastic,Non Vulgar,Non-abusive,Gender,"Each Man Has His Own Values
And Beliefs

@RishabhKaushikk
Ladke hai hum, naam to humaara hi aata
hai na
Koi jaanwar kisi ki beti k sath khele,
ilzaam to hum par hi aata hai na.
Ki ek dum se generalize kar dia jaata hai,
all men are dog,
Pr wafaadaari mein to us bezubaan se
achha kon hi hai
Najaane kyu pr duniya is bhedbhaav pr
maun si hai
Han har ladka to galat nahi hota, na har
ladki sahi hoti hai
Par samaaj mein najaane kitni hi buri
baate kahi gayi hai.
Zara unse to pucho, jo hume qareeb se
jaante hai.
Hum to apne dosto ki bhen ko b apni hi
bhen maante hai.
Najaane kitne hi rishte hum bakhoobi
nibaate hai,
Par ek galat ghatna, or hum sab hi ek
jaise ho jaate hai.

CHUTIYAPA

Rishabh Kaushik

Follow

..."
Hindi_image_348.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,Gender,Esa banda pataa liya hai jiske aagein mai hi red flag lagti hu (Ab kalesh kese kru) @lamethoughts
Hindi_image_350.jpg,Positive,Sarcastic,Vulgar,Non-abusive,Individual,"SOKCN

AN
MUJHE PK ME KAM KARKE
BAHOT MAZA AAYA

AAP PK ME KAHA THE

f Aarku@JokesKing

DANCING CAR MEIN"
Hindi_image_351.jpg,Positive,Sarcastic,Non Vulgar,Abusive,Religion,Shakti khan
Hindi_image_352.jpg,Positive,Sarcastic,Vulgar,Non-abusive,Individual,"BRUHH

Y

CHHUTANI MEETA

93.00%"
Hindi_image_353.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,Individual,"Replies

Sairam Sesya
She is dead ... Ok .. Now the kidney is
still functional old man ... Take it
back ... Live ur life.
3h

Like
Reply

2

Arsh Kaushal
tere maa baap ne tujhe
paida hote hi chodh diya
hoga ... tere comment se
aisa lagta hai CHUTIYE

6

2h

Edited

Like

Reply

Sairam Sesya
Arsh Kaushal bhai .... Main hindi
nahi jaanta ... English main bol
sakte ho?

KAUN HAI YE LOG? KAHAN SE AATE HAI?"
Hindi_image_354.jpg,Positive,Non-Sarcastic,Vulgar,Non-abusive,Others,Daba raba hu Daba do
Hindi_image_355.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,Others,Ache insaano ke sath hamesha bura hota hai Par mere sath bura kyu hota hai? Mein toh acha insaan bhi nahi hu Jlanwnouong
Hindi_image_358.jpg,Positive,Non-Sarcastic,Non Vulgar,Non-abusive,Others,Haar 5 mint baad phone toh aise check karta hoon jaise koi taras raha hai mujhse baat karne ke liye Gllamethougn ts
Hindi_image_36.jpg,Negative,Non-Sarcastic,Vulgar,Non-abusive,Gender,".जिदंगीं के सात उसूल 1... और चिलम चाहें जितना पियों कभी जूठी नही होती, २...भजन , भोजन और चोदन हमेंशा एकाँत में ही करना चाहिए 3...फोडा़ घोड़ा औरलोडा़ सहलान से बढ़ता हैं ४...लंड और घमंड दोनो को काबू में रखना चाहिए 5...लडकी कितनी भी लम्बी क्यों ना हों लड चूसेगी तो बैंठ के ही , चुदेगी तो लेट के ही पाँप और चूत जहाँ भी दिखें मार दों ७...ताबिज और कंण्डोंम साथ मे रखा,च्या पता भूत और चूत कब और कहा मिल जाएँ . PAYBOYPLUB COM चूत चूची"
Hindi_image_364.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,Religion,ईशा मसीह दा खालसा सेंटा क्लोज दी फतेह +
Hindi_image_365.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,Others,Life mai sab kuch chal raha hai siwaaye uske jo mai chahta hoon lamemougn
